id,Novel,NewActor,Extent-v,AvgMotion-v,PersonSize,People,#Actions
W292V,2.6747,,8.8643,,161.96,1,14
G7K5A,5.6747,,5.7938,2.6279e-06,102.27,1,16
R4SJJ,16.675,2,8.4214,0.0035659,103.8,1,28
FYHTC,8.6747,,7.3316,0.0035248,155.91,1,19
690SL,-3.3253,,16.825,0.00022224,120.84,1,4
YDWIW,0.67472,161,13.156,0.021338,119.01,2,9
ZX37G,2.6747,,8.2714,0.0036348,133.87,1,14
LA6AA,-1.3253,0,5.9571,2.9685e-08,229.2,1,7
YHXU9,5.6747,,6.6188,0.0038791,163.89,1,16
7RA0M,0.67472,161,9.3556,0.0078761,118.05,1,9
A6R12,-0.32528,,30.65,,69.724,1,8
YJ1KW,5.6747,,18.5,0.030977,188.67,2,16
PH5VU,8.6747,0,9.0684,,158.6,1,19
WUTHF,-0.32528,0,5.05,0.016798,171.8,2,8
VJG6E,5.6747,,7.2533,2.9685e-08,63.35,1,15
7KHIH,-2.3253,,6.36,0.00032404,104.84,1,5
C4KQS,-5.3253,,0,0.028607,206.39,2,1
RUKXT,-1.3253,161,11.971,0.0059933,103.5,1,7
ZND9F,-3.3253,0,12.875,2.9685e-08,251.43,1,4
WF7P3,-4.3253,,9.1,0.0031449,170.13,1,3
TKJCI,-2.3253,0,18.683,0.0035263,121.81,1,6
8V8HC,-2.3253,55,6.5714,0.0026256,65.666,1,7
9JZO2,6.6747,0,9.2889,0.01073,282.41,1,18
0UK3H,-2.3253,161,19.025,0.0064248,117.99,1,4
I7AS7,2.6747,0,6.2615,2.9685e-08,163.43,1,13
JKWJ6,4.6747,,10.075,0.012296,172.78,1,16
JFBTV,2.6747,0,7.7769,0.0060959,208.55,1,13
5C4EK,-0.32528,,10.744,0.0038401,104.16,1,9
W8P6Q,0.67472,80,11.5,0.0039605,101.9,1,10
KZ36U,-2.3253,,14.367,0.015306,167.55,1,6
VMO7A,-5.3253,,0,0.0028588,186.97,2,1
4NHRT,-3.3253,,6.32,0.019202,161.88,1,5
I87SH,-1.3253,,9.2,0.0047065,108.28,1,7
U5RYN,-2.3253,,3.85,0.022244,178.94,1,6
KVXJ9,-3.3253,88,23.06,0.036623,180.41,2,5
MX6X6,-4.3253,88,26.3,0.0090973,102.04,2,3
QMIKJ,1.6747,,11.13,0.021585,141.08,1,10
P8G2P,0.67472,,21.989,0.0030787,159.06,1,9
4KK20,2.6747,,12.825,0.0057136,230.95,1,12
62AC0,0.67472,,7.7818,2.9685e-08,132.79,1,11
NW0KT,8.6747,0,8.4263,2.9685e-08,240.68,1,19
ZM7BR,-4.3253,0,14.5,2.9685e-08,204.52,1,2
VSLJG,-0.32528,161,15.287,0.022271,144.99,2,8
V8IGX,0.67472,,8.0727,0.0026328,114.16,1,11
41F2M,-2.3253,55,7.2167,0.0041343,167.31,1,6
W5YUE,1.6747,0,8.0182,2.9685e-08,245.23,1,11
HNDA6,-1.3253,0,11.088,0.0028617,155.03,1,8
4H935,7.6747,,7.6889,0.0024339,125.4,1,18
3EDGW,-5.3253,0,0,0.0010682,169.69,1,1
EFUTW,0.67472,,5.9636,0.009407,199.53,1,11
M6HAF,-3.3253,,5.15,0.0025255,105.83,1,4
F9VSQ,-3.3253,0,14.3,0.0067427,248.35,1,4
8D4ZT,10.675,,13.876,0.004771,150.44,2,21
DZUR7,-1.3253,0,40,0.0051664,222.54,2,7
IMLN5,-1.3253,,17.075,0.0020666,114.69,1,8
NYHD7,-1.3253,,12.438,0.024722,264.08,1,8
977PN,-4.3253,161,20,0.0053414,115.8,1,2
FJYWX,-0.32528,,9.825,0.010065,171.09,1,8
JEB7V,1.6747,70,14.383,0.0021442,82.994,1,12
RSRK7,-4.3253,134,4,0.00067299,102.78,1,3
51RLB,-2.3253,,16.075,0.0047036,147.65,1,8
81R72,-3.3253,,22.48,2.9685e-08,114.19,1,5
BEJVY,4.6747,,8.2857,4.1332e-08,122.26,1,14
GFK4S,0.67472,,11.333,0.0022075,107.13,1,9
VNUPE,0.67472,,16.59,0.0054356,250.5,1,10
HSWPR,2.6747,80,11.825,0.0021178,79.05,1,12
C6INR,2.6747,66,11.754,0.0023679,102.32,1,13
93HQR,-3.3253,55,17.66,0.0023436,137.26,1,5
MNNJS,2.6747,59,10.685,0.0063733,231.25,1,13
WT46G,7.6747,,14.795,0.0032607,65.483,2,19
3LMTS,-3.3253,0,16.85,0.0035489,252.82,1,4
1LBUG,-3.3253,80,9.5,0.0030789,77.117,1,4
URAIM,6.6747,,16.025,0.0027443,196,1,16
TRVEA,1.6747,0,8.9909,2.9685e-08,185.82,1,11
GHPO3,-5.3253,,0,0.04614,226.25,1,1
BO12I,-2.3253,55,15.717,0.004551,139.38,2,6
8QWE4,3.6747,,9.7286,0.033087,215.82,1,14
TBEV0,0.67472,,10.525,0.0038941,61.12,1,12
5HPZ1,4.6747,80,15.753,0.0010565,148.92,1,17
NI15V,1.6747,,18.35,0.011303,182.62,2,10
I6TPS,-5.3253,0,14.8,2.9685e-08,227.23,1,1
3Q6N1,2.6747,,7.1231,1.453e-05,116.9,1,13
69R8T,3.6747,0,14.338,0.0042689,232.85,1,13
S2FUO,9.6747,,7.415,0.0027588,110.92,1,20
5OV3M,1.6747,,14.633,0.0030503,127.1,1,12
1BGZ0,1.6747,0,9.8917,2.9685e-08,189.7,1,12
T7ST5,-0.32528,,7.675,0.0036024,170.76,1,8
8YD0O,0.67472,0,21.082,0.0047912,157.86,1,11
EMXAG,-2.3253,,5.45,1.0477e-05,119.57,1,6
G40U3,-5.3253,80,0,,148.59,1,1
35LUV,-1.3253,,20.975,0.0049223,141.46,1,8
JZZH6,1.6747,,7.4,0.018522,202.25,1,11
PS7XK,-1.3253,55,24.4,0.0058152,166.72,2,7
SJ4IG,-2.3253,161,13.583,0.0057829,129.12,2,6
SVIXG,0.67472,,19.791,0.0023262,92.708,1,11
BIQGN,1.6747,,9.1333,0.050365,216.53,1,12
XJA7Z,-1.3253,0,9.525,2.9685e-08,251.37,1,8
JIUH7,-1.3253,161,10.511,0.016175,160.03,1,9
GHOR6,-1.3253,70,25.95,0.0066115,175.3,1,6
QUXYH,1.6747,0,14.109,2.9685e-08,265.94,1,11
Q0IHP,-1.3253,,8.8875,2.9685e-08,170.33,1,8
OIL1V,-0.32528,,6.1444,5.3674e-06,142.89,1,9
OWCJT,-2.3253,,6.3125,1.1545e-05,147.71,1,8
8SDK5,-2.3253,70,11.217,0.0054982,130.1,1,6
X11CU,0.67472,,17.35,0.015526,133.65,2,10
PLJIZ,2.6747,0,10.492,2.9685e-08,256.76,1,13
SS3IL,5.6747,,9.0118,0.0046806,98.231,1,17
HY4FS,-0.32528,55,9.8222,0.0069803,153.3,1,9
LQMXW,2.6747,0,12.3,0.0093089,262.81,1,13
1VF27,4.6747,161,13.353,0.00893,157.13,1,15
4ZJXR,4.6747,,16.047,0.0024429,65.719,1,15
STHIK,-1.3253,,6.4857,0.0024877,47.388,1,7
MA4YN,-2.3253,,24.18,,230.78,1,5
9PXI9,1.6747,0,7.7167,2.9685e-08,168.15,1,12
3W1GP,6.6747,66,9.4118,,121.81,1,17
BIB6C,-0.32528,,6.3778,,111.88,1,9
YGL6R,9.6747,,8.54,0.00015702,84.267,1,20
TJIK7,2.6747,,14.25,0.0086103,107.62,1,14
LSFJG,-1.3253,43,6.725,0.015859,275.51,1,8
U9KYC,-2.3253,,11.62,0.011421,166.7,1,5
ZKSR1,2.6747,,6.2909,9.5214e-08,137.31,1,11
9MNZ5,5.6747,0,15.781,2.9685e-08,193.14,1,16
448J4,2.6747,,11.192,0.0052783,200.89,1,12
H032R,1.6747,0,7.05,2.9685e-08,236.37,1,10
JHB0M,-1.3253,,11.686,0.0041074,168.55,2,7
HI75B,-3.3253,161,6.2286,0.0047158,171.93,1,7
2ADJI,0.67472,,7.95,0.0028733,137.5,1,10
38B3F,-2.3253,,11.114,0.00581,157.73,2,7
1RD2K,-0.32528,,10.588,0.0072458,159.88,2,8
PUY34,-2.3253,,5.8333,0.0031911,149.05,1,6
G6K7T,-1.3253,,10.85,0.018687,181.71,1,8
J1MMG,1.6747,,16.327,0.0033291,134.62,1,11
QACLT,2.6747,,7.3923,,135.28,1,13
GF7DV,-1.3253,,32,0.0021837,163.36,1,7
9UPC6,-3.3253,80,20.58,0.0048685,220.22,1,5
SBBJG,0.67472,0,15.23,2.9685e-08,213.03,1,10
J3Y7L,-0.32528,,20.25,0.0072271,215.42,1,8
EJY5V,-2.3253,161,8.8833,0.0047108,154.74,1,6
OE243,2.6747,,8.0667,0.016401,233.05,1,12
GY8P2,-3.3253,161,11.22,0.00548,158.13,2,5
4FX6G,2.6747,,10.042,0.034648,235.75,1,12
N3U9S,3.6747,,6.8143,8.2574e-07,144.31,1,14
NWMAP,-5.3253,,26,0.0093959,139.58,1,1
99B6U,1.6747,,11.9,0.016507,146.69,1,10
DR7K0,-1.3253,0,11.757,0.0042725,295.72,1,7
HGXRQ,-0.32528,,25.143,0.0052531,193.76,2,7
28BVI,4.6747,0,11.293,2.9685e-08,243.31,1,14
TJJKK,-0.32528,,5.5818,2.9685e-08,99.51,1,11
D6J8Q,-2.3253,0,9.7,0.0001523,105.38,1,5
BAZWG,-5.3253,,23.15,0.020817,212.06,1,2
S06H3,-3.3253,,9.42,0.022492,212.19,1,5
JXTAD,-3.3253,0,12.95,0.0075087,134.28,1,4
15RTV,1.6747,55,14.009,5.1514e-05,116.16,1,11
SW8VM,-3.3253,0,24.44,2.9685e-08,253.27,1,5
Y80PJ,-3.3253,,12.133,0.0033749,152.79,1,9
2TAT3,0.67472,0,9.32,0.0090243,260.85,1,10
XVI3M,-0.32528,,13.74,0.0036374,78.834,1,10
DSI0N,0.67472,,14.64,0.0034354,121.16,1,10
QLEN3,-0.32528,,14.2,0.010789,210.06,1,9
BRQBD,0.67472,66,11.33,0.0023508,127.49,1,10
H5RBY,-5.3253,,0,0.0024688,151.3,1,1
DU416,-2.3253,,18,0.010104,195.95,2,5
X9LP4,0.67472,,9.6545,0.0032805,123.9,1,11
1W6YY,-2.3253,0,11.686,0.00077608,187.48,1,7
LR0L8,0.67472,55,16.491,0.0027324,64.956,1,11
L8RW8,-2.3253,,6.04,0.042169,230.88,1,5
GJC1G,-5.3253,37,0,0.014828,223.15,1,1
HXUAH,0.67472,,10.978,0.0039334,173.31,1,9
EZRQW,-1.3253,,14.986,0.0034321,132.52,2,7
M98YV,1.6747,,13.7,0.005227,216.48,2,11
LR9KL,-1.3253,,13.943,0.0037964,102.72,2,7
LIQS5,-3.3253,,23.56,,213.89,1,5
7IPW7,-4.3253,,18.275,0.0021241,136.54,1,4
UBCH6,-3.3253,,10.08,,172.41,1,5
BI4KK,-1.3253,0,24.614,2.9685e-08,206.87,1,7
L0QNM,-1.3253,0,9.2857,0.0045314,258.63,1,7
9OCQT,0.67472,,5.5556,0.0001871,69.332,1,9
LLTBQ,-1.3253,161,9.3571,0.0059997,226.6,1,7
G2DIN,-0.32528,80,7.9778,0.0034593,134.51,1,9
NKLTK,-3.3253,0,13.58,0.0091701,206.21,1,5
2FPB3,-2.3253,0,14.717,0.0069289,152.97,1,6
FC2SK,10.675,161,9.7348,0.0045603,86.957,2,23
Q5MDU,-2.3253,,5.68,2.9685e-08,127.02,1,5
OSK3Y,-3.3253,,25.975,0.011241,163.48,2,4
RJD1Z,-1.3253,29,22.814,0.0036648,206.72,1,7
TCI7K,-1.3253,18,11.329,0.0082908,147.17,1,7
ON2Z4,2.6747,,7.4923,0.0026903,159.72,1,13
9KDP0,2.6747,,8.7923,0.024039,240.35,1,13
8T2MI,-5.3253,,0,8.3479e-06,61.785,1,1
PSAVM,-0.32528,43,9.025,0.037553,199.29,1,8
MBAA5,1.6747,,11.082,0.007337,234.06,1,11
2PZBY,-0.32528,0,9.3222,0.0075206,208.18,1,9
YOCRB,-0.32528,,10.37,0.017005,217.1,1,10
TDAY1,-1.3253,,17.3,0.0071303,138.88,1,8
21WN7,2.6747,0,12.864,0.0063312,161.87,1,14
VZE8E,5.6747,,5.4588,0.00074375,108.86,1,17
VHD24,-0.32528,0,11.1,2.9685e-08,110.85,1,10
4TX4N,3.6747,0,25.292,0.0043717,181.5,2,13
YQT32,-0.32528,,10.713,2.3358e-07,136.92,1,8
U5T4M,4.6747,,8.6,0.0029516,162.72,1,15
8SXHK,1.6747,161,16.236,0.0031406,202.24,1,11
ZNQVC,7.6747,,12.616,2.9685e-08,259.77,1,19
J59UP,-2.3253,,14.92,0.0058439,167.64,1,5
3MV13,-2.3253,0,14.629,2.9685e-08,268.62,1,7
68OG0,1.6747,,8.4182,0.021649,198.53,1,11
OK45U,-3.3253,0,6.88,3.2922e-06,176.56,1,5
NL9AW,-3.3253,,6.08,0.0027375,68.578,1,5
B1AMA,7.6747,40,9.4389,0.0087293,149.05,1,18
Y665P,-0.32528,,9.1385,0.0041739,118.69,1,13
VQOI3,-3.3253,,7.12,0.0059029,170.63,1,5
15PMU,0.67472,,9.86,0.0032935,145.35,1,10
YMD74,0.67472,0,6.4692,0.001116,222.37,1,13
6ZWSU,4.6747,0,8.0857,0.0035467,147.03,1,14
N0ODO,-3.3253,,7.16,0.017133,170.12,2,5
WBJC3,-3.3253,134,8.85,0.0030442,174.81,1,4
D6MZ4,-2.3253,,12.786,0.012545,101.16,1,7
RX7TC,-0.32528,43,12.227,0.014942,240.97,1,11
BQOLV,2.6747,,9.3077,0.0076805,252.69,1,13
KT2SV,-0.32528,0,14.47,2.9685e-08,219.29,1,10
LLT3E,-4.3253,,16.267,0.0025471,111.43,1,3
43CCM,-1.3253,0,9.9571,0.0056922,261.61,1,7
OPPVW,-4.3253,,14.3,0.012006,209.35,1,4
YOCI8,-1.3253,,8.3714,2.9685e-08,127.21,1,7
GHJ3Q,0.67472,,9.15,0.0029162,142.16,1,10
MFGLZ,-1.3253,,22.887,0.0023854,62.277,1,8
WVG97,-2.3253,,23.983,0.0045406,138.01,1,6
U502L,-2.3253,0,12.262,2.9685e-08,230.74,1,8
PRTAJ,2.6747,0,14.5,2.9685e-08,255.22,1,12
DWH0T,1.6747,0,12.667,2.9685e-08,245.71,1,12
YZ8HK,-3.3253,,15.025,0.0035431,103.03,1,4
LT6K4,-1.3253,0,16.4,2.9685e-08,218.99,1,7
Q85TS,-0.32528,66,9.2125,0.0020607,163.32,1,8
74WSB,2.6747,0,15.825,2.9685e-08,288.43,1,12
T9N9R,0.67472,55,16.12,0.0029827,120.06,1,10
QD1U7,-0.32528,0,12.83,0.0054902,156.65,1,10
AK2KG,-3.3253,,8.9,0.002251,158.75,1,5
SJ4QF,-0.32528,,12.057,,96.901,1,7
QZZPS,-1.3253,,12.162,0.0099764,144.74,1,8
T9EHP,-4.3253,18,32,0.0018739,232.49,1,3
ATIAW,3.6747,0,13,2.9685e-08,225.29,1,14
ZI1GC,6.6747,,7.4118,0.017948,254.41,1,17
O0349,1.6747,,6.9167,0.013475,196.23,1,12
WSKTN,-3.3253,,7.64,0.0045481,206.87,1,5
9BQ7M,-2.3253,0,26.171,0.0041534,154.87,1,7
VWFJA,-3.3253,0,16.225,2.9685e-08,209.53,1,4
H43VE,-2.3253,161,8.95,0.0087194,102.85,1,6
K64GM,-2.3253,43,9.5857,0.062742,222.28,1,7
0TKKR,3.6747,0,20.608,,232.63,1,13
Q3BCC,-3.3253,,18.68,0.0031016,171.67,1,5
IDXZK,-0.32528,,11.311,0.0038009,135.13,1,9
MZ3X9,2.6747,12,11.538,0.0058609,145.58,1,13
D0AGO,1.6747,0,9.9727,2.9685e-08,204.21,1,11
G6ZOB,0.67472,,9.96,,109.37,1,10
ZYJJF,0.67472,55,18,0.0031872,169.88,1,9
K9RH2,2.6747,,15.558,0.012254,161.4,1,12
G2QBV,2.6747,43,8.9917,0.020704,225.04,1,12
YQOCU,0.67472,,10.57,0.019783,223.17,1,10
DPB7X,-0.32528,,7.85,0.0022387,99.077,1,8
RMKOC,-1.3253,55,15.829,0.0003003,111.6,1,7
CBZEP,-4.3253,,8,2.9685e-08,68.874,1,3
14XKK,5.6747,,9.4267,0.0072824,98.262,1,15
GL7E6,2.6747,0,9.0308,0.0040561,122.32,1,13
KB7WQ,-0.32528,,8.9286,0.0024418,101.05,1,7
OGZYC,-2.3253,0,18.94,0.00052248,242.82,1,5
JMCBE,-1.3253,,7.1,0.0086124,108.84,1,6
Y3AQ4,-3.3253,,25.9,0.0063704,179.38,2,5
IPRMO,-0.32528,55,18.111,0.0026392,130.94,1,9
0KZYF,-0.32528,43,12.244,0.0093906,179.71,1,9
W97NR,2.6747,,11.892,0.0035413,118.72,1,12
XK0QV,-2.3253,0,15.2,0.0097891,136.67,1,7
03PRW,0.67472,0,23.5,2.9685e-08,184.68,1,10
W7EDM,4.6747,,7.0867,0.0068847,161.1,1,15
J0AMJ,4.6747,0,12.92,2.9685e-08,181.73,1,15
N2WXN,-0.32528,,8.78,0.0053187,131.09,1,10
HIKIC,2.6747,,7.6917,0.018811,138.96,1,12
AQQQ5,-2.3253,,27.514,0.0021892,177.52,1,7
4FQJY,-4.3253,,32,0.0050103,123.51,2,3
QFL2O,-2.3253,,15.06,0.0088728,239.07,1,5
OVFR0,1.6747,0,6.5818,0.0095163,227.22,1,11
G852Y,-2.3253,161,17.017,0.0067612,149,2,6
FLBS9,1.6747,40,8.6667,0.028104,136.28,1,12
GZZVT,-2.3253,,26.18,0.012258,89.186,2,5
ULD0T,-2.3253,,12.38,0.00063113,99.773,1,5
7R0LB,2.6747,59,7.4583,0.016306,245.82,1,12
T2S3Z,-2.3253,0,12.08,0.0057739,231.74,1,5
4WWYI,-2.3253,,9.14,0.0074682,233.42,1,5
SSPMK,-1.3253,,25.071,0.0056169,113.63,1,7
X37P1,0.67472,,16.189,0.018151,186.99,1,9
KWZSA,5.6747,,9.6625,0.0076505,231.49,1,16
ONVGA,-3.3253,,13.34,0.0071636,141.88,2,5
EF7Q9,-1.3253,37,7.7857,0.022536,253.05,1,7
KYLJY,-5.3253,161,0,0.004747,240.08,1,1
OK6BF,-3.3253,,13,0.0041562,162.44,1,5
2USX0,-3.3253,,8.15,0.0032945,101.95,1,6
J3RP9,-1.3253,,9.0167,0.010226,136.54,1,6
NHH8N,3.6747,,16.762,0.018637,188.34,1,13
GS3M4,0.67472,,9.2778,0.0040527,153.79,1,9
P8G8V,-4.3253,0,13.971,0.0020899,247.15,1,7
NF45F,-1.3253,0,7.3429,0.014903,163.3,1,7
17LNN,-1.3253,55,9.1714,0.0037162,129.8,1,7
27DCQ,-1.3253,55,9.9375,0.0029331,112.23,1,8
1VRH1,2.6747,55,15.042,0.0026713,59.028,1,12
OTUV7,4.6747,,8.4313,2.9685e-08,140.11,1,16
0F7LW,0.67472,0,6.02,2.9685e-08,241.75,1,10
G8NEV,5.6747,,11.682,0.0043592,103.54,1,17
Y3M3W,-2.3253,,16.567,0.0026356,80.905,1,6
O76GM,2.6747,,10.187,0.019586,212.07,1,15
FB3ZG,-3.3253,80,7.2,0.0029246,131.53,1,5
QLFR5,5.6747,,16.006,0.0032692,151.57,1,18
4DSYI,-1.3253,,26.613,0.004407,173.96,2,8
RVVDR,1.6747,,12.042,0.002988,104.68,1,12
JS3TB,-2.3253,25,13.65,0.023114,196.21,1,8
7SNIO,-1.3253,,16.586,,54.684,1,7
P4SB9,-1.3253,134,9.7111,1.4654e-05,143.82,1,9
TQYV1,-2.3253,,22.58,0.027158,245.98,1,5
07TCM,0.67472,,15.244,0.0030799,130.45,1,9
7RDSV,-4.3253,,6.3,2.9685e-08,124.65,1,3
TTVN5,1.6747,,14.536,0.020864,186.82,1,11
HI4NV,4.6747,0,12.721,,108.02,1,14
JZULS,-2.3253,,12.45,0.0021723,94.705,1,6
TEV5K,-3.3253,0,13,2.9685e-08,167.82,1,4
PZ0ND,-3.3253,,5.075,0.0031867,130.73,1,4
UG4M2,1.6747,88,21.755,0.0039866,150.7,2,11
KMZDA,-1.3253,,15.444,0.00548,166.73,1,9
JTBXI,1.6747,0,8.71,0.015485,237.25,1,10
VU996,6.6747,0,11.25,0.0088207,208.83,1,18
MOTWW,0.67472,0,12.827,0.011385,167.52,1,11
2B577,0.67472,0,15.51,,244.85,1,10
2XVWK,-5.3253,25,0,0.020259,244.34,1,1
MHAGN,1.6747,,7.2833,0.013306,179.22,1,12
83FK5,-0.32528,0,24.156,0.013392,221.45,1,9
1HZGH,-1.3253,,14.6,,114.28,1,7
MJPAH,0.67472,0,5.6,0.0046423,159.59,1,10
S2S7I,-3.3253,,7.675,9.9511e-05,57.46,1,4
W65SM,0.67472,0,21.009,0.011327,220.26,2,11
ZR19K,-0.32528,,12.4,0.003247,131.1,1,9
5A9O4,-2.3253,,14.5,0.0036705,166.51,1,5
ARWNX,-1.3253,,11.4,,132.57,1,7
5R8BL,1.6747,,8.2818,,78.32,1,11
CTIYN,-3.3253,70,26.35,,105.73,1,4
B4ED1,7.6747,,12.022,0.0049122,145.26,1,18
ZB5J4,0.67472,0,15.26,2.9685e-08,237.48,1,10
H0FI9,-4.3253,,29.35,0.0028477,224.33,1,4
LCLLN,0.67472,,15.738,0.0030084,127.15,1,13
VP4OG,-3.3253,,18.125,0.0018476,141.21,1,4
C0CMQ,-3.3253,161,10.517,0.012169,89.332,1,6
7LWW3,2.6747,0,14.154,4.1767e-05,130.75,1,13
YYLKT,0.67472,,13.97,0.0024836,135.78,1,10
JVH7Q,-4.3253,,17.325,0.0021219,163.41,1,4
N93NK,-3.3253,,7.74,0.0030894,73.94,1,5
SZKDA,-2.3253,0,22.686,,133.44,1,7
WXBEO,-0.32528,,9.53,0.0073739,247.75,1,10
DX845,-4.3253,70,8.5667,0.0058937,139.94,1,3
WKME6,-0.32528,88,20.038,0.016182,157.7,2,8
6E8GP,1.6747,0,9.6,2.9685e-08,249.94,1,11
YONR1,-1.3253,55,22.971,0.0040848,145.13,2,7
IGZZG,-2.3253,,8.92,0.0067615,51.171,1,5
358JF,0.67472,55,13.183,0.0032999,112.18,1,12
QOYH2,-3.3253,,11.06,0.0044785,261.32,1,5
BHXEI,0.67472,,11.7,0.0071974,189.7,1,10
BQZ52,-2.3253,0,10.733,0.0055796,168.08,1,6
8J5YF,-3.3253,18,21.983,0.0054593,146.63,1,6
KKEX0,-0.32528,161,8.9,0.0021958,208.57,2,8
DOYQE,-1.3253,70,13.275,0.0027791,138.62,1,8
2ZDFA,-3.3253,,25.1,0.0023601,132.14,1,4
3J9L5,-1.3253,55,6.1429,,102.32,1,7
UKSCV,-0.32528,0,13.578,0.013748,134.9,2,9
CPM4M,0.67472,0,8.6455,,181.99,1,11
COBS0,2.6747,0,14.708,0.0095031,196.27,1,12
EEVD3,-0.32528,0,9.53,2.9685e-08,255.73,1,10
FNBYE,6.6747,0,11.8,2.9685e-08,223.05,1,18
HEX2V,0.67472,0,11.69,2.9685e-08,241.82,1,10
ZZ3HT,5.6747,40,9.8059,0.04877,128.76,1,17
LKNZD,6.6747,40,10.041,0.021295,164.13,1,17
3WMV4,-1.3253,,11.525,0.0039142,107.86,1,8
VXOE4,-0.32528,55,10.967,0.0038908,106.82,1,9
PEWH4,-2.3253,,24.65,0.00054971,97.975,1,6
DCRI5,0.67472,0,8.58,2.9685e-08,291.16,1,10
UG8WG,-5.3253,134,0,3.124e-08,100.23,1,1
DJ87X,-0.32528,,8.8125,0.0039998,148.86,1,8
LD9EC,-2.3253,,22.417,0.0071332,171.2,2,6
S5YJG,-3.3253,0,33,0.0088469,216.85,2,5
BDJ84,-1.3253,,17.825,0.003309,155.38,1,8
5TM3H,-3.3253,0,35,0.0053333,167.16,1,4
77HKW,-5.3253,,0,,135.95,1,1
WDF45,-0.32528,,6.7,0.0029373,148.42,1,9
IDXM0,-0.32528,,10.725,0.0022785,111.39,1,8
FKK5R,-0.32528,,13.989,0.0051173,172.39,2,9
EK5K1,2.6747,0,14.938,2.9685e-08,262.61,1,13
PXY5Q,-0.32528,,9.05,0.041869,191.75,1,10
0DVVD,-3.3253,,14.967,0.0061495,242.7,1,3
IUETR,-4.3253,0,6.275,0.0044857,211.89,1,4
QMHK8,6.6747,,12.774,2.9685e-08,166.67,1,19
YW5QQ,0.67472,55,11.455,0.0026055,140.16,1,11
OQ54Y,6.6747,55,7.0529,0.0052263,140.6,1,17
9TM1K,4.6747,88,10.614,0.0099893,145,1,14
1BBIY,4.6747,0,7.5,0.00099062,176.19,1,14
FTYFA,-1.3253,,10.37,0.035518,206.4,1,10
SX248,-1.3253,,9.1167,0.039284,149.02,1,6
9J0RB,1.6747,,5.7917,0.00016818,165.28,1,12
95GB4,-1.3253,,10.371,0.023842,250.49,1,7
136V6,9.6747,,7.1136,0.023393,176.34,1,22
27ZT9,-1.3253,,16.929,,171.81,1,7
3588V,-5.3253,,11.4,0.009227,148.6,2,2
VEH0A,1.6747,,5.4727,2.9685e-08,117.44,1,11
YFJ9U,0.67472,,10.68,0.004502,129.15,1,10
LLQBB,1.6747,,9.2727,0.0061318,158.84,1,11
0OP1K,-3.3253,0,21.6,2.9685e-08,258.16,1,4
VINM0,-0.32528,,15.544,0.0026476,124.01,1,9
SOZ1G,-1.3253,134,6.05,3.7483e-07,126.48,1,8
DV6CH,0.67472,,9.59,0.0036026,152.34,1,10
FTNCO,-0.32528,,11.878,0.011611,252.39,2,9
0LDN3,-1.3253,,7.3556,0.004308,193.9,1,9
D01MJ,-3.3253,70,21.675,0.0031035,105.42,1,4
HZSDD,-3.3253,,12.22,,267.11,1,5
ICQZX,4.6747,,10.187,0.002931,120.88,1,15
SZVCR,-4.3253,,14.1,0.010703,231.59,1,4
XE19C,-0.32528,0,9.2,0.0053386,193.16,1,9
XK92L,-2.3253,,4.8333,0.0030704,114.55,1,6
XOOPP,-2.3253,28,9.78,0.010022,239.43,1,5
X95D0,-2.3253,161,12.567,0.0072898,108.36,1,6
3U6HO,-3.3253,,12.28,0.0047229,211.5,2,5
OKXIQ,-2.3253,0,14.683,2.9685e-08,205.33,1,6
D1XNV,-2.3253,0,24.62,0.0057553,176.36,1,5
Y75AX,-0.32528,,17.156,0.0060857,147.88,1,9
N6FZ7,3.6747,,5.9571,0.0043724,94.662,1,14
H7UYR,-3.3253,0,30.125,0.0063327,233.61,1,4
0O6RK,-1.3253,7,8.2571,0.01032,226.4,1,7
AHBE8,3.6747,,8.6385,0.01008,178.67,1,13
J5K87,4.6747,,19.16,,112.56,1,15
72M7T,-3.3253,161,8.9286,0.0056471,273.13,2,7
V53GK,-1.3253,,14.55,0.01725,241.32,1,8
AIJ0M,4.6747,55,7.62,0.0032616,112.95,1,15
ZPRJH,3.6747,88,6.5786,0.028379,190.99,1,14
UUF84,4.6747,,6.4333,0.025417,201.81,1,15
GCI2J,-0.32528,,10.427,0.022806,167.1,1,11
GIIF8,3.6747,,8.3154,7.4276e-05,74.588,1,13
AV58B,-3.3253,,30,,102.68,1,4
OQ9W3,0.67472,161,11.71,0.0042172,165.48,1,10
YQ2M5,-3.3253,,17.4,0.010048,196.69,1,5
PN1F2,-0.32528,,11.35,,171.77,1,8
O5V8D,-3.3253,,10.029,0.011673,275.91,1,7
HXR3Z,0.67472,,26.444,0.0031103,205.48,1,9
BJ3ZF,-5.3253,,0,0.0048628,139.41,1,1
AK9PN,0.67472,,8.0818,0.0095406,212.66,1,11
I7GZI,-4.3253,,5.8,0.0025039,84.54,1,2
5IPJA,1.6747,0,18.464,0.0034401,221.86,1,11
T1JWU,-2.3253,,16.667,0.0042249,137.74,2,6
FXGQI,-2.3253,0,18.8,2.9685e-08,267.99,1,6
P0CET,-1.3253,,11.271,0.0036207,123.7,1,7
9HTYB,-3.3253,,28.78,0.0060061,161.9,1,5
UQJ5W,-0.32528,0,13.51,2.9685e-08,254.83,1,10
